2026-05-19T08:14:31.749407,1,,no_buttons,,다운로드 버튼 없음
2026-05-19T09:03:48.128977,1,,no_buttons,,다운로드 버튼 없음
2026-05-19T09:08:58.481084,1,1,success,/workspaces/Nextrise/downloads/(주)276홀딩스%2F276Holdings..zip,
2026-05-19T09:09:08.815899,1,2,success,/workspaces/Nextrise/downloads/(주)로프%2FROPE.%2CINC.zip,
2026-05-19T09:09:18.947926,1,3,success,/workspaces/Nextrise/downloads/(주)링크업%2FLink-Up.lnc.zip,
2026-05-19T09:09:27.939887,1,4,success,/workspaces/Nextrise/downloads/(주)오티톤메디컬%2FOtitonMedicalCo.%2CLtd..zip,
2026-05-19T09:09:40.224427,1,5,success,/workspaces/Nextrise/downloads/(주)이너센서%2FINNERSENSOR.zip,
2026-05-19T09:09:49.794016,1,6,success,/workspaces/Nextrise/downloads/-Nstyle.zip,
2026-05-19T09:09:55.396561,1,7,success,/workspaces/Nextrise/downloads/㈜더원리빙THEWONLIVINGCO.%2CLTD..zip,
2026-05-19T09:10:04.720042,1,8,success,/workspaces/Nextrise/downloads/㈜메이킷에이아이랩스%2FMakitAILabs.zip,
2026-05-19T09:10:09.285024,1,9,success,/workspaces/Nextrise/downloads/㈜아이팩토리(IPACTORYInc.).zip,
2026-05-19T09:10:20.328369,1,10,success,/workspaces/Nextrise/downloads/㈜퀀텀게이트.zip,
2026-05-20T11:17:59.701324,49,6,560,success,C:\Users\cho12\Downloads\Nextrise_IR\560_반야AI%2FBanyaAI.zip,
2026-05-20T11:18:06.493554,49,7,559,success,C:\Users\cho12\Downloads\Nextrise_IR\559_밤낮주식회사%2FNightdayCo.%2CLtd..zip,
2026-05-20T11:18:11.809487,49,8,558,success,C:\Users\cho12\Downloads\Nextrise_IR\558_백션코리아%2FVaxionKorea.zip,
2026-05-20T11:18:17.092282,49,9,557,success,C:\Users\cho12\Downloads\Nextrise_IR\557_백슬래시파트너스.zip,
2026-05-20T11:18:27.840879,49,10,556,success,C:\Users\cho12\Downloads\Nextrise_IR\556_버즈앤비주식회사.zip,
2026-05-20T11:18:38.728480,50,1,555,success,C:\Users\cho12\Downloads\Nextrise_IR\555_버츄드잇%2FVirtuEDITInc..zip,
2026-05-20T11:18:44.868227,50,2,554,success,C:\Users\cho12\Downloads\Nextrise_IR\554_버티.zip,
2026-05-20T11:18:50.345406,50,3,553,success,C:\Users\cho12\Downloads\Nextrise_IR\553_베르사매그니%2FVersaMagni.zip,
2026-05-20T11:18:55.398088,50,4,552,success,C:\Users\cho12\Downloads\Nextrise_IR\552_베링랩%2FBeringLab.zip,
2026-05-20T11:18:59.696320,50,5,551,success,C:\Users\cho12\Downloads\Nextrise_IR\551_베슬에이아이VESSLAI.zip,
2026-05-20T11:19:06.515319,50,6,550,success,C:\Users\cho12\Downloads\Nextrise_IR\550_베이스앤파워시티주식회사%2FBaseandPowerCityCorp..zip,
2026-05-20T11:19:12.490963,50,7,549,success,C:\Users\cho12\Downloads\Nextrise_IR\549_보다비%2FVODABI.zip,
2026-05-20T11:19:17.683199,50,8,548,success,C:\Users\cho12\Downloads\Nextrise_IR\548_보이카리.zip,
2026-05-20T11:19:21.901266,50,9,547,success,C:\Users\cho12\Downloads\Nextrise_IR\547_봄젠%2FBhomeGen.zip,
2026-05-20T11:19:27.176254,50,10,546,success,C:\Users\cho12\Downloads\Nextrise_IR\546_부치고%2FBuchigo.zip,
2026-05-20T11:19:37.984988,51,1,545,success,C:\Users\cho12\Downloads\Nextrise_IR\545_뷰런테크놀로지%2FVueronTechnology.zip,
2026-05-20T11:19:43.205653,51,2,544,success,C:\Users\cho12\Downloads\Nextrise_IR\544_뷰티체인%2FBeautyChain.zip,
2026-05-20T11:19:49.634961,51,3,543,success,C:\Users\cho12\Downloads\Nextrise_IR\543_브라이트%2FBWRIGHTINC..zip,
2026-05-20T11:19:56.102149,51,4,542,success,C:\Users\cho12\Downloads\Nextrise_IR\542_브이메모리(주)%2CVmemoryCorp..zip,
2026-05-20T11:20:01.117947,51,5,541,success,C:\Users\cho12\Downloads\Nextrise_IR\541_브이에스팜텍%2FVSPharmTech.zip,
2026-05-20T11:20:05.302174,51,6,540,success,C:\Users\cho12\Downloads\Nextrise_IR\540_블루라이언스%2FBluelions.zip,
2026-05-20T11:20:10.964527,51,7,539,success,C:\Users\cho12\Downloads\Nextrise_IR\539_블루카본%2FBlueCaBorn.zip,
2026-05-20T11:20:15.337133,51,8,538,success,C:\Users\cho12\Downloads\Nextrise_IR\538_블루하베스트코리아주식회사.zip,
2026-05-20T11:20:20.496214,51,9,537,success,C:\Users\cho12\Downloads\Nextrise_IR\537_비르투컴퍼니VIRTUCOMAPNY.zip,
2026-05-20T11:20:26.202202,51,10,536,success,C:\Users\cho12\Downloads\Nextrise_IR\536_비에이에너지%2FBAEnergy.zip,
2026-05-20T11:20:38.129570,52,1,535,success,C:\Users\cho12\Downloads\Nextrise_IR\535_비와이즈솔루션주식회사BewiseSolutions.zip,
2026-05-20T11:20:48.681736,52,2,534,success,C:\Users\cho12\Downloads\Nextrise_IR\534_비욘드메디슨BeyondMedicine.zip,
2026-05-20T11:20:52.642488,52,3,533,success,C:\Users\cho12\Downloads\Nextrise_IR\533_비욘드알주식회사.zip,
2026-05-20T11:20:56.942594,52,4,532,success,C:\Users\cho12\Downloads\Nextrise_IR\532_비욘드허니컴%2FBeyondHoneycomb.zip,
2026-05-20T11:21:02.185567,52,5,531,success,C:\Users\cho12\Downloads\Nextrise_IR\531_비이아이%2FBEICorp..zip,
2026-05-20T11:21:09.412981,52,6,530,success,C:\Users\cho12\Downloads\Nextrise_IR\530_비전스페이스.zip,
2026-05-20T11:21:13.397040,52,7,529,success,C:\Users\cho12\Downloads\Nextrise_IR\529_비코컴퍼니%2FBeKo.zip,
2026-05-20T11:21:18.490036,52,8,528,success,C:\Users\cho12\Downloads\Nextrise_IR\528_비트센싱%2Fbitsensing.zip,
2026-05-20T11:21:28.025862,52,9,527,success,C:\Users\cho12\Downloads\Nextrise_IR\527_비티이.zip,
2026-05-20T11:21:34.952182,52,10,526,success,C:\Users\cho12\Downloads\Nextrise_IR\526_빅오션이엔엠%2FBIGOCEANENM.zip,
2026-05-20T11:21:48.813701,53,1,525,success,C:\Users\cho12\Downloads\Nextrise_IR\525_빌드하다%2Fbuildhada.zip,
2026-05-20T11:21:52.201295,53,2,524,success,C:\Users\cho12\Downloads\Nextrise_IR\524_빠뿜%2FPPAPOOM.zip,
2026-05-20T11:21:58.396852,53,3,523,success,C:\Users\cho12\Downloads\Nextrise_IR\523_사이오닉에이아이%2FSionicAI.zip,
2026-05-20T11:22:03.417998,53,4,522,success,C:\Users\cho12\Downloads\Nextrise_IR\522_사일런트스카이%2FSilentsky.zip,
2026-05-20T11:22:09.882290,53,5,521,success,C:\Users\cho12\Downloads\Nextrise_IR\521_산군.zip,
2026-05-20T11:22:15.384891,53,6,520,success,C:\Users\cho12\Downloads\Nextrise_IR\520_산타레시피%2FSantaRecipe.zip,
2026-05-20T11:22:19.232348,53,7,519,success,C:\Users\cho12\Downloads\Nextrise_IR\519_서사SeosaCorp..zip,
2026-05-20T11:22:25.424967,53,8,518,success,C:\Users\cho12\Downloads\Nextrise_IR\518_서울다이나믹스주식회사.zip,
2026-05-20T11:22:30.673008,53,9,517,success,C:\Users\cho12\Downloads\Nextrise_IR\517_서치라이트에이아이(주).zip,
2026-05-20T11:22:36.550349,53,10,516,success,C:\Users\cho12\Downloads\Nextrise_IR\516_세이프닥%2FSafedoc.zip,
2026-05-20T11:22:47.636123,54,1,515,success,C:\Users\cho12\Downloads\Nextrise_IR\515_세카%2FSECA.zip,
2026-05-20T11:22:52.110055,54,2,514,success,C:\Users\cho12\Downloads\Nextrise_IR\514_세테라주식회사(CETHERACo.%2CLtd.).zip,
2026-05-20T11:22:59.513922,54,3,513,success,C:\Users\cho12\Downloads\Nextrise_IR\513_센디%2FSendy.zip,
2026-05-20T11:23:04.169283,54,4,512,success,C:\Users\cho12\Downloads\Nextrise_IR\512_셀렉신%2FSelecxine.zip,
2026-05-20T11:23:11.278028,54,5,511,success,C:\Users\cho12\Downloads\Nextrise_IR\511_셀렉트스타%2FSelectStar.zip,
2026-05-20T11:23:15.856506,54,6,510,success,C:\Users\cho12\Downloads\Nextrise_IR\510_셀론바이오%2FShellonBioCorp..zip,
2026-05-20T11:23:21.680085,54,7,509,success,C:\Users\cho12\Downloads\Nextrise_IR\509_셀쿠아%2FCellQua.zip,
2026-05-20T11:23:25.353142,54,8,508,success,C:\Users\cho12\Downloads\Nextrise_IR\508_소금광산%2FSALTMiNE.zip,
2026-05-20T11:23:30.156463,54,9,507,success,C:\Users\cho12\Downloads\Nextrise_IR\507_소무나주식회사%2FSOMUNACo.%2CLtd..zip,
2026-05-20T11:23:36.294659,54,10,506,success,C:\Users\cho12\Downloads\Nextrise_IR\506_소스코%2FSauceco.zip,
2026-05-20T11:23:48.792537,55,1,505,success,C:\Users\cho12\Downloads\Nextrise_IR\505_소테리아에이트%2FSoteria8.zip,
2026-05-20T11:23:52.744279,55,2,504,success,C:\Users\cho12\Downloads\Nextrise_IR\504_소프트랜더스(SOFTLANDERS).zip,
2026-05-20T11:23:57.347593,55,3,503,success,C:\Users\cho12\Downloads\Nextrise_IR\503_손손기획%2Fsonsonplan.zip,
2026-05-20T11:24:03.286840,55,4,502,success,C:\Users\cho12\Downloads\Nextrise_IR\502_솔버사피엔스%2FSolversapiens.zip,
2026-05-20T11:24:12.338826,55,5,501,success,C:\Users\cho12\Downloads\Nextrise_IR\501_수피어%2FSuphere.zip,
2026-05-20T11:24:20.345046,55,6,500,success,C:\Users\cho12\Downloads\Nextrise_IR\500_스마트마인드에이아이주식회사%2FSmartMind.AI.Inc.zip,
2026-05-20T11:24:24.822450,55,7,499,success,C:\Users\cho12\Downloads\Nextrise_IR\499_스몰액션주식회사.zip,
2026-05-20T11:24:28.850374,55,8,498,success,C:\Users\cho12\Downloads\Nextrise_IR\498_스월엑스.zip,
2026-05-20T11:24:34.406050,55,9,497,success,C:\Users\cho12\Downloads\Nextrise_IR\497_스케치소프트%2FSketchsoft.zip,
2026-05-20T11:24:39.164721,55,10,496,success,C:\Users\cho12\Downloads\Nextrise_IR\496_스콘에이아이(주)%2FSconAIInc..zip,
2026-05-20T11:24:51.201380,56,1,495,success,C:\Users\cho12\Downloads\Nextrise_IR\495_스텔라비전.zip,
2026-05-20T11:24:57.493025,56,2,494,success,C:\Users\cho12\Downloads\Nextrise_IR\494_스트리트와이즈%2FSTREETWYSEInc..zip,
2026-05-20T11:25:01.314843,56,3,493,success,C:\Users\cho12\Downloads\Nextrise_IR\493_스팁필레이션%2FSTIPvelation.zip,
2026-05-20T11:25:06.398661,56,4,492,success,C:\Users\cho12\Downloads\Nextrise_IR\492_스페이스맵.zip,
2026-05-20T11:25:12.337061,56,5,491,success,C:\Users\cho12\Downloads\Nextrise_IR\491_스피드플로어%2FSPEEDFLOOR.zip,
2026-05-20T11:25:21.219520,56,6,490,success,C:\Users\cho12\Downloads\Nextrise_IR\490_시드라%2FSeedra.zip,
2026-05-20T11:25:29.043190,56,7,489,success,C:\Users\cho12\Downloads\Nextrise_IR\489_시아%2FSeea.zip,
2026-05-20T11:25:34.945127,56,8,488,success,C:\Users\cho12\Downloads\Nextrise_IR\488_시에르파앤컴퍼니%2FCierpa%26Co.zip,
2026-05-20T11:25:40.593628,56,9,487,success,C:\Users\cho12\Downloads\Nextrise_IR\487_시티파이브%2FCT5Inc.zip,
2026-05-20T11:25:46.546503,56,10,486,success,C:\Users\cho12\Downloads\Nextrise_IR\486_심플렉스%2FCIMPLRX.zip,
2026-05-20T11:25:59.336627,57,1,485,success,C:\Users\cho12\Downloads\Nextrise_IR\485_싸이드워크엔터테인먼트%2FSidewalkEntertainment.zip,
2026-05-20T11:26:03.835725,57,2,484,success,C:\Users\cho12\Downloads\Nextrise_IR\484_써모아이%2FThermoeye.zip,
2026-05-20T11:26:08.764133,57,3,483,success,C:\Users\cho12\Downloads\Nextrise_IR\483_써큘러랩스%2Fcircularlabs.zip,
2026-05-20T11:26:13.078157,57,4,482,success,C:\Users\cho12\Downloads\Nextrise_IR\482_쎄슬프라이머스%2FCESeLPrimus.zip,
2026-05-20T11:26:16.820888,57,5,481,success,C:\Users\cho12\Downloads\Nextrise_IR\481_씨더스%2FCEEDERS.zip,
2026-05-20T11:26:21.269005,57,6,480,success,C:\Users\cho12\Downloads\Nextrise_IR\480_씨드앤%2FSeedN.zip,
2026-05-20T11:26:25.602574,57,7,479,success,C:\Users\cho12\Downloads\Nextrise_IR\479_씨벤티지주식회사SeaVantageLtd..zip,
2026-05-20T11:26:31.299162,57,8,478,success,C:\Users\cho12\Downloads\Nextrise_IR\478_씨아이피에너지(주)%2FCIPEnergy.zip,
2026-05-20T11:26:38.595689,57,9,477,success,C:\Users\cho12\Downloads\Nextrise_IR\477_씨엠엑스%2FCMX.zip,
2026-05-20T11:26:46.832337,57,10,476,success,C:\Users\cho12\Downloads\Nextrise_IR\476_씰링크주식회사.zip,
2026-05-20T11:26:57.719159,58,1,475,success,C:\Users\cho12\Downloads\Nextrise_IR\475_아고스비전%2FArgosVision.zip,
2026-05-20T11:27:02.843808,58,2,474,success,C:\Users\cho12\Downloads\Nextrise_IR\474_아나볼라이프%2FANABOLIFEInc..zip,
2026-05-20T11:27:07.341141,58,3,473,success,C:\Users\cho12\Downloads\Nextrise_IR\473_아니스트%2FAHNIST.zip,
2026-05-20T11:27:12.199747,58,4,472,success,C:\Users\cho12\Downloads\Nextrise_IR\472_아담브이%2FADAMV.zip,
2026-05-20T11:27:17.391012,58,5,471,success,C:\Users\cho12\Downloads\Nextrise_IR\471_아도바주식회사.zip,
2026-05-20T11:27:23.588564,58,6,470,success,C:\Users\cho12\Downloads\Nextrise_IR\470_아라홈%2FARAHOME.zip,
2026-05-20T11:27:32.505614,58,7,469,success,C:\Users\cho12\Downloads\Nextrise_IR\469_아르게스마린%2FARGESMARINE.zip,
2026-05-20T11:27:41.071625,58,8,468,success,C:\Users\cho12\Downloads\Nextrise_IR\468_아르바랩스코리아%2FArbaLabs.zip,
2026-05-20T11:27:48.621214,58,9,467,success,C:\Users\cho12\Downloads\Nextrise_IR\467_아르토에이아이%2FArtaudAI.zip,
2026-05-20T11:27:57.426355,58,10,466,success,C:\Users\cho12\Downloads\Nextrise_IR\466_아리아스튜디오%2FAriaStudios.zip,
2026-05-20T11:28:11.406810,59,1,465,success,C:\Users\cho12\Downloads\Nextrise_IR\465_아리카%2FArica.zip,
2026-05-20T11:28:17.247459,59,2,464,success,C:\Users\cho12\Downloads\Nextrise_IR\464_아스타%2FAstarCorp.zip,
2026-05-20T11:34:41.240987,59,3,463,failed,,"timeout: Timeout 120000ms exceeded while waiting for event ""download""
=========================== logs ===========================
waiting for event ""download""
============================================================"
2026-05-20T11:39:02.414715,59,1,465,success,C:\Users\cho12\Downloads\Nextrise_IR\465_아리카%2FArica.zip,
2026-05-20T11:39:07.078949,59,2,464,success,C:\Users\cho12\Downloads\Nextrise_IR\464_아스타%2FAstarCorp.zip,
2026-05-20T11:39:11.454498,59,3,463,success,C:\Users\cho12\Downloads\Nextrise_IR\463_아이덴틱스%2FAidentyx.zip,
2026-05-20T11:39:15.301137,59,4,462,success,C:\Users\cho12\Downloads\Nextrise_IR\462_아이씨유(ICYOU).zip,
2026-05-20T11:39:21.160555,59,5,461,success,C:\Users\cho12\Downloads\Nextrise_IR\461_아이씨유컴퍼니.zip,
2026-05-20T11:39:25.431752,59,6,460,success,C:\Users\cho12\Downloads\Nextrise_IR\460_아이엠박스코리아.zip,
2026-05-20T11:39:30.354847,59,7,459,success,C:\Users\cho12\Downloads\Nextrise_IR\459_아이엠에어로%2FIAMAero.zip,
2026-05-20T11:39:34.353704,59,8,458,success,C:\Users\cho12\Downloads\Nextrise_IR\458_아이제스처%2FiGesture.zip,
2026-05-20T11:39:40.321141,59,9,457,success,C:\Users\cho12\Downloads\Nextrise_IR\457_아이카%2FAiCARInc..zip,
2026-05-20T11:39:45.991826,59,10,456,success,C:\Users\cho12\Downloads\Nextrise_IR\456_아이픽셀.zip,
2026-05-20T11:39:55.830373,60,1,455,success,C:\Users\cho12\Downloads\Nextrise_IR\455_아칸%2FAkan.zip,
2026-05-20T11:40:01.643237,60,2,454,success,C:\Users\cho12\Downloads\Nextrise_IR\454_아크로멧%2FAchromat.zip,
2026-05-20T11:40:05.609387,60,3,453,success,C:\Users\cho12\Downloads\Nextrise_IR\453_아크로셀바이오사이언스%2FAkrocellBiosciences.zip,
2026-05-20T11:40:10.673804,60,4,452,success,C:\Users\cho12\Downloads\Nextrise_IR\452_아크론%2FAkron.zip,
2026-05-20T11:40:14.764819,60,5,451,success,C:\Users\cho12\Downloads\Nextrise_IR\451_안녕%3F나무씨!HellO%3FTreeS!.zip,
2026-05-20T11:40:18.350702,60,6,450,success,C:\Users\cho12\Downloads\Nextrise_IR\450_알고리듬%2FAlgorhythm.zip,
2026-05-20T11:40:25.285919,60,7,449,success,C:\Users\cho12\Downloads\Nextrise_IR\449_알랑고테크놀로지스%2FAlangoTechnologiesLtd..zip,
2026-05-20T11:40:32.164711,60,8,448,success,C:\Users\cho12\Downloads\Nextrise_IR\448_알리고에이아이%2FAligoAI.zip,
2026-05-20T11:40:35.820685,60,9,447,success,C:\Users\cho12\Downloads\Nextrise_IR\447_알브이큐%2FRVQ.zip,
2026-05-20T11:40:43.477388,60,10,446,success,C:\Users\cho12\Downloads\Nextrise_IR\446_알지에이아이엔씨%2FRGAInc..zip,
2026-05-20T11:40:53.604213,61,1,445,success,C:\Users\cho12\Downloads\Nextrise_IR\445_알파카엑스%2FAlpacaX.zip,
2026-05-20T11:40:57.947312,61,2,444,success,C:\Users\cho12\Downloads\Nextrise_IR\444_알파프라임.zip,
2026-05-20T11:41:01.767068,61,3,443,success,C:\Users\cho12\Downloads\Nextrise_IR\443_압테로코리아주식회사Aptero.zip,
2026-05-20T11:41:05.370676,61,4,442,success,C:\Users\cho12\Downloads\Nextrise_IR\442_액스오울%2FAxowl.zip,
2026-05-20T11:41:08.995766,61,5,441,success,C:\Users\cho12\Downloads\Nextrise_IR\441_앰틱스바이오%2FAmtixBio.zip,
2026-05-20T11:41:12.699668,61,6,440,success,C:\Users\cho12\Downloads\Nextrise_IR\440_앱테스트에이아이%2FApptest.ai.zip,
2026-05-20T11:41:17.473951,61,7,439,success,C:\Users\cho12\Downloads\Nextrise_IR\439_앳원스주식회사.zip,
2026-05-20T11:41:22.890707,61,8,438,success,C:\Users\cho12\Downloads\Nextrise_IR\438_어라운드블루%2FAroundBlueCo.%2CLtd..zip,
2026-05-20T11:41:27.298124,61,9,437,success,C:\Users\cho12\Downloads\Nextrise_IR\437_어번브랜딩.zip,
2026-05-20T11:41:31.272901,61,10,436,success,C:\Users\cho12\Downloads\Nextrise_IR\436_어쎈드주식회사AscendInc..zip,
2026-05-20T11:41:42.525798,62,1,435,success,C:\Users\cho12\Downloads\Nextrise_IR\435_언브릿지주식회사.zip,
2026-05-20T11:41:46.898470,62,2,434,success,C:\Users\cho12\Downloads\Nextrise_IR\434_얼리페이.zip,
2026-05-20T11:41:51.336228,62,3,433,success,C:\Users\cho12\Downloads\Nextrise_IR\433_업스코어에이아이%2FUpScoreAI.zip,
2026-05-20T11:41:56.991700,62,4,432,success,C:\Users\cho12\Downloads\Nextrise_IR\432_업폴%2Fupfall.zip,
2026-05-20T11:42:01.077124,62,5,431,success,C:\Users\cho12\Downloads\Nextrise_IR\431_에너자이.zip,
2026-05-20T11:42:06.226103,62,6,430,success,C:\Users\cho12\Downloads\Nextrise_IR\430_에너지라이프%2FENERGYLIFE.zip,
2026-05-20T11:42:11.455335,62,7,429,success,C:\Users\cho12\Downloads\Nextrise_IR\429_에너지렌트(주).zip,
2026-05-20T11:42:16.654751,62,8,428,success,C:\Users\cho12\Downloads\Nextrise_IR\428_에듀인테크.zip,
2026-05-20T11:42:21.138778,62,9,427,success,C:\Users\cho12\Downloads\Nextrise_IR\427_에디션팜(주)%2FEditionPharmInc.zip,
2026-05-20T11:42:26.365588,62,10,426,success,C:\Users\cho12\Downloads\Nextrise_IR\426_에딘트%2FEDINT.zip,
2026-05-20T11:42:37.989743,63,1,425,success,C:\Users\cho12\Downloads\Nextrise_IR\425_에버바이오%2FEVERBIO.zip,
2026-05-20T11:42:42.937817,63,2,424,success,C:\Users\cho12\Downloads\Nextrise_IR\424_에버엑스주식회사%2FEverEx.zip,
2026-05-20T11:42:48.820970,63,3,423,success,C:\Users\cho12\Downloads\Nextrise_IR\423_에스앤이컴퍼니%2FSnECompany.zip,
2026-05-20T11:42:54.992416,63,4,422,success,C:\Users\cho12\Downloads\Nextrise_IR\422_에스엘즈%2FSLZ.zip,
2026-05-20T11:43:02.931348,63,5,421,success,C:\Users\cho12\Downloads\Nextrise_IR\421_에스오엑스.zip,
2026-05-20T11:43:08.616739,63,6,420,success,C:\Users\cho12\Downloads\Nextrise_IR\420_에스와이엠헬스케어%2FSYMHealthcare.zip,
2026-05-20T11:43:12.665253,63,7,419,success,C:\Users\cho12\Downloads\Nextrise_IR\419_에스웰딩%2FS-WELDING.zip,
2026-05-20T11:43:16.250956,63,8,418,success,C:\Users\cho12\Downloads\Nextrise_IR\418_에스제이소프트%2F어(SJSoftware.zip,
2026-05-20T11:43:20.518708,63,9,417,success,C:\Users\cho12\Downloads\Nextrise_IR\417_에스초이스합시다%2FSchoiceHabsida.zip,
2026-05-20T11:43:24.769587,63,10,416,success,C:\Users\cho12\Downloads\Nextrise_IR\416_에어빌리티.zip,
2026-05-20T11:43:35.333570,64,1,415,success,C:\Users\cho12\Downloads\Nextrise_IR\415_에어캡%2FAIRCAP.zip,
2026-05-20T11:43:39.927920,64,2,414,success,C:\Users\cho12\Downloads\Nextrise_IR\414_에이넥트%2FAinnect.zip,
2026-05-20T11:43:45.391249,64,3,413,success,C:\Users\cho12\Downloads\Nextrise_IR\413_에이닷큐어%2Fa.cure.zip,
2026-05-20T11:43:49.954439,64,4,412,success,C:\Users\cho12\Downloads\Nextrise_IR\412_에이드올(AidALL).zip,
2026-05-20T11:43:55.771070,64,5,411,success,C:\Users\cho12\Downloads\Nextrise_IR\411_에이머슬리%2FAmously.zip,
2026-05-20T11:44:01.055639,64,6,410,success,C:\Users\cho12\Downloads\Nextrise_IR\410_에이셀론.zip,
2026-05-20T11:44:05.930931,64,7,409,success,C:\Users\cho12\Downloads\Nextrise_IR\409_에이아이바주식회사.zip,
2026-05-20T11:44:12.270650,64,8,408,success,C:\Users\cho12\Downloads\Nextrise_IR\408_에이아이앤트%2FAIANTCo.%2CLtd..zip,
2026-05-20T11:44:16.992961,64,9,407,success,C:\Users\cho12\Downloads\Nextrise_IR\407_에이아이오투오%2FAIO2O.zip,
2026-05-20T11:44:21.606543,64,10,406,success,C:\Users\cho12\Downloads\Nextrise_IR\406_에이에스이티주식회사.zip,
2026-05-20T11:44:35.612085,65,1,405,success,C:\Users\cho12\Downloads\Nextrise_IR\405_에이엔폴리.zip,
2026-05-20T11:44:42.061220,65,2,404,success,C:\Users\cho12\Downloads\Nextrise_IR\404_에이이에스텍%2FAESTech.zip,
2026-05-20T11:44:47.180703,65,3,403,success,C:\Users\cho12\Downloads\Nextrise_IR\403_에이지스(AGIS).zip,
2026-05-20T11:44:53.131189,65,4,402,success,C:\Users\cho12\Downloads\Nextrise_IR\402_에이징타겟주식회사%2FAgingTargetInc..zip,
2026-05-20T11:44:56.613302,65,5,401,success,C:\Users\cho12\Downloads\Nextrise_IR\401_에이치비스미스%2FHBsmith.zip,
2026-05-20T11:45:01.413006,65,6,400,success,C:\Users\cho12\Downloads\Nextrise_IR\400_에이치엠이스퀘어%2FHMESquare.zip,
2026-05-20T11:45:08.241179,65,7,399,success,C:\Users\cho12\Downloads\Nextrise_IR\399_에이치이아이%2FHEI.zip,
2026-05-20T11:45:12.484762,65,8,398,success,C:\Users\cho12\Downloads\Nextrise_IR\398_에이치인텔리전스%2FH'Intelligence.zip,
2026-05-20T11:45:17.996984,65,9,397,success,C:\Users\cho12\Downloads\Nextrise_IR\397_에이치투뉴트리션%2FH2Nutrition.zip,
2026-05-20T11:45:25.198506,65,10,396,success,C:\Users\cho12\Downloads\Nextrise_IR\396_에이포하우스주식회사%2FA4HOUSECo.%2CLtd..zip,
2026-05-20T11:45:35.973951,66,1,395,success,C:\Users\cho12\Downloads\Nextrise_IR\395_에이피크.zip,
2026-05-20T11:45:40.738813,66,2,394,success,C:\Users\cho12\Downloads\Nextrise_IR\394_에임퓨처%2FAIMFUTURE.zip,
2026-05-20T11:45:47.105323,66,3,393,success,C:\Users\cho12\Downloads\Nextrise_IR\393_에코리뉴%2FECORENEW.zip,
2026-05-20T11:45:50.838504,66,4,392,success,C:\Users\cho12\Downloads\Nextrise_IR\392_에코시티팜.zip,
2026-05-20T11:45:56.532605,66,5,391,success,C:\Users\cho12\Downloads\Nextrise_IR\391_에크리어%2FEkleerCo.%2CLtd.zip,
2026-05-20T11:45:59.951003,66,6,390,success,C:\Users\cho12\Downloads\Nextrise_IR\390_엑스에프씨%2FXFCinc.zip,
2026-05-20T11:46:04.868769,66,7,389,success,C:\Users\cho12\Downloads\Nextrise_IR\389_엑스엘에이트에이아이XL8.ai.zip,
2026-05-20T11:46:09.593025,66,8,388,success,C:\Users\cho12\Downloads\Nextrise_IR\388_엔닷라이트%2FNdotLight.zip,
2026-05-20T11:46:15.381434,66,9,387,success,C:\Users\cho12\Downloads\Nextrise_IR\387_엔바이어스.zip,
2026-05-20T11:46:19.405099,66,10,386,success,C:\Users\cho12\Downloads\Nextrise_IR\386_엔에스플랫폼주식회사%2FNSPlatformInc.%2C.zip,
2026-05-20T11:46:31.478720,67,1,385,success,C:\Users\cho12\Downloads\Nextrise_IR\385_엔엑스엔시스템즈%2FNXNSystems.zip,
2026-05-20T11:46:37.282171,67,2,384,success,C:\Users\cho12\Downloads\Nextrise_IR\384_엔포마래%2FnFormare.zip,
2026-05-20T11:46:41.268007,67,3,383,success,C:\Users\cho12\Downloads\Nextrise_IR\383_엘리에제르테크놀로지%2FELiezerTechnology.zip,
2026-05-20T11:46:47.253562,67,4,382,success,C:\Users\cho12\Downloads\Nextrise_IR\382_엘바이오주식회사.zip,
2026-05-20T11:46:54.027553,67,5,381,success,C:\Users\cho12\Downloads\Nextrise_IR\381_엘엔디씨%2FL%26DC.zip,
2026-05-20T11:46:57.451121,67,6,380,success,C:\Users\cho12\Downloads\Nextrise_IR\380_엘유케이%2FLUKCorp.zip,
2026-05-20T11:47:06.359273,67,7,379,success,C:\Users\cho12\Downloads\Nextrise_IR\379_영에너지환경기술%2FYoungEnergyEnvironmentalTechnology.zip,
2026-05-20T11:47:10.586951,67,8,378,success,C:\Users\cho12\Downloads\Nextrise_IR\378_영엔지니어링%2FYoungEngineering.zip,
2026-05-20T11:47:16.703625,67,9,377,success,C:\Users\cho12\Downloads\Nextrise_IR\377_오노마에이아이%2FOnomaAI.zip,
2026-05-20T11:47:20.290172,67,10,376,success,C:\Users\cho12\Downloads\Nextrise_IR\376_오딘슨코퍼레이션%2FOdinsonCorp..zip,
2026-05-20T11:47:30.524537,68,1,375,success,C:\Users\cho12\Downloads\Nextrise_IR\375_오셔너블주식회사%2FOCEANABLECo.%2CLtd.zip,
2026-05-20T11:47:34.547089,68,2,374,success,C:\Users\cho12\Downloads\Nextrise_IR\374_오즈온바이오%2FODDSONBIOCo.Ltd.zip,
2026-05-20T11:47:38.593643,68,3,373,success,C:\Users\cho12\Downloads\Nextrise_IR\373_오토시맨틱스%2FAutosemantics%2CInc..zip,
